     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/23/2019-03/29/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R268,METROPOLITAN AVE-LORIMER ST   ,00028317,00000781,00000116,00000321,00000021,00017203,00028297,00000000,00000000,00000000,00000038,00000290,00000300,00000003,00003668,00000694,00000693,00000000,00000648,00000000,00000000,00000000,00002798,00000000,00000138,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016001,00000559,00000110,00000277,00000006,00013811,00017985,00000000,00000000,00000000,00000012,00000178,00000231,00000000,00002156,00000411,00000425,00000000,00000347,00000000,00000000,00000000,00001959,00000000,00000198,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009170,00000474,00000073,00000223,00000001,00006310,00005889,00000000,00000000,00000000,00000008,00000072,00000348,00000003,00000618,00000158,00000141,00000000,00000148,00000000,00000000,00000000,00001768,00000000,00000093,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004437,00000422,00000036,00000154,00000000,00001768,00003267,00000000,00000000,00000000,00000003,00000087,00000124,00000001,00000235,00000091,00000048,00000000,00000016,00000000,00000000,00000000,00000924,00000000,00000188,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00033623,00003047,00000243,00000674,00000079,00015703,00024860,00000000,00000000,00000000,00000197,00000500,00000547,00000096,00002784,00001169,00000776,00000000,00000624,00000000,00000000,00000000,00001086,00000000,00000157,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014953,00001354,00000342,00000539,00000007,00018511,00017372,00000000,00000001,00000000,00000020,00000094,00000614,00000006,00001516,00000209,00000397,00000000,00000233,00000000,00000000,00000000,00002338,00000000,00000238,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013677,00001782,00000232,00000400,00000003,00014007,00012078,00000000,00000000,00000000,00000013,00000077,00000773,00000000,00001051,00000163,00000255,00000000,00000123,00000000,00000000,00000000,00004037,00000000,00000368,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011006,00000605,00000100,00000148,00000000,00011462,00004555,00000000,00000000,00000000,00000002,00000058,00000460,00000000,00000515,00000071,00000053,00000000,00000072,00000001,00000000,00000000,00003520,00000000,00000475,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00033148,00001734,00000117,00000434,00000060,00011850,00032500,00000000,00000000,00000000,00000085,00000591,00000269,00000065,00004891,00001629,00001191,00000000,00000559,00000000,00000000,00000000,00003156,00000000,00000146,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007006,00000582,00000103,00000149,00000001,00005040,00006680,00000000,00000000,00000000,00000001,00000058,00000200,00000000,00000977,00000120,00000154,00000000,00000059,00000000,00000000,00000000,00002535,00000000,00000500,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005920,00000366,00000063,00000076,00000002,00003898,00005319,00000000,00000000,00000000,00000016,00000058,00000094,00000001,00000508,00000160,00000128,00000000,00000062,00000000,00000000,00000000,00000769,00000000,00000057,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00015888,00000361,00000051,00000144,00000003,00012460,00013011,00000000,00000000,00000000,00000021,00000108,00000130,00000001,00001079,00000263,00000340,00000000,00000380,00000000,00000000,00000000,00001407,00000000,00000143,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007282,00001191,00000103,00000293,00000008,00004938,00010084,00000000,00000000,00000000,00000003,00000079,00000315,00000005,00001213,00000254,00000342,00000000,00000115,00000000,00000000,00000000,00001722,00000000,00000098,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00019464,00002065,00000066,00000324,00000006,00010193,00012156,00000000,00000000,00000000,00000027,00000307,00000333,00000031,00001502,00000703,00000398,00000000,00000649,00000000,00000000,00000000,00000915,00000000,00000048,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00031133,00001247,00000115,00000288,00000082,00011845,00021324,00000000,00000000,00000000,00000092,00000523,00000160,00000117,00003129,00001221,00000668,00000000,00000687,00000000,00000000,00000000,00002497,00000000,00000084,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00008691,00000543,00000065,00000158,00000001,00005467,00007176,00000000,00000000,00000000,00000003,00000092,00000190,00000001,00000946,00000214,00000201,00000000,00000181,00000000,00000000,00000000,00002463,00000000,00000089,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00011889,00000623,00000066,00000142,00000008,00006307,00012604,00000000,00000000,00000000,00000012,00000182,00000138,00000003,00002020,00000337,00000446,00000000,00000257,00000000,00000000,00000000,00001595,00000000,00000067,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010537,00000637,00000138,00000221,00000009,00006196,00002823,00000000,00000000,00000000,00000017,00000050,00000547,00000001,00000244,00000062,00000029,00000000,00000115,00000000,00000000,00000000,00001896,00000000,00000202,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00009985,00000367,00000038,00000074,00000000,00007845,00008666,00000000,00000000,00000000,00000009,00000054,00000153,00000005,00000971,00000154,00000199,00000000,00000171,00000000,00000000,00000000,00002264,00000000,00000141,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00010973,00000349,00000061,00000070,00000008,00006381,00009773,00000000,00000000,00000000,00000005,00000086,00000153,00000000,00001162,00000264,00000208,00000000,00000232,00000000,00000000,00000000,00001680,00000000,00000104,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00023327,00002761,00000094,00000446,00000004,00007624,00021859,00000000,00000000,00000000,00000015,00000504,00000344,00000005,00003387,00001141,00000798,00000000,00000361,00000000,00000000,00000000,00007057,00000000,00000103,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00010661,00001273,00000050,00000275,00000000,00004152,00012252,00000000,00000000,00000000,00000024,00000237,00000155,00000011,00001713,00000542,00000396,00000000,00000125,00000000,00000000,00000000,00003307,00000000,00000067,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00037560,00002492,00000252,00000476,00000187,00012969,00024567,00000000,00000000,00000000,00000212,00000457,00000264,00000347,00002970,00001696,00000903,00000000,00000607,00000000,00000000,00000000,00002029,00000000,00000099,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021155,00001175,00000077,00000398,00000024,00010853,00014638,00000000,00000000,00000000,00000078,00000185,00000273,00000051,00001544,00000430,00000336,00000000,00000157,00000000,00000000,00000000,00008359,00000000,00003747,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008543,00000427,00000062,00000066,00000002,00004919,00002898,00000000,00000000,00000000,00000006,00000052,00000254,00000002,00000400,00000052,00000043,00000000,00000022,00000000,00000000,00000000,00003574,00000000,00000248,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00167854,00008709,00000653,00001446,00002993,00038707,00053859,00000000,00000000,00000000,00000388,00001575,00002853,00004408,00006368,00006288,00001716,00000000,00003244,00000000,00000000,00000000,00003722,00000000,00000637,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00014997,00000323,00000046,00000132,00000010,00011046,00013042,00000000,00000000,00000000,00000017,00000099,00000146,00000005,00001261,00000257,00000343,00000000,00000385,00000000,00000000,00000000,00001326,00000000,00000100,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00007475,00000280,00000052,00000037,00000007,00008674,00007018,00000000,00000000,00000000,00000000,00000033,00000260,00000000,00000777,00000074,00000116,00000000,00000117,00000000,00000000,00000000,00001466,00000000,00000103,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007106,00000579,00000107,00000128,00000002,00007714,00006796,00000000,00000000,00000000,00000004,00000025,00000307,00000000,00000629,00000081,00000157,00000000,00000071,00000000,00000000,00000000,00001563,00000000,00000118,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00010112,00000579,00000148,00000217,00000001,00008341,00010958,00000000,00000000,00000000,00000015,00000078,00000251,00000003,00001419,00000235,00000290,00000000,00000198,00000000,00000000,00000000,00001991,00000000,00000122,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011240,00001091,00000150,00000448,00000010,00008395,00012397,00000000,00000000,00000000,00000009,00000148,00000334,00000002,00000885,00000200,00000197,00000000,00000100,00000000,00000000,00000000,00001521,00000000,00000162,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00006462,00000452,00000091,00000208,00000005,00005773,00006310,00000000,00000000,00000000,00000002,00000041,00000139,00000000,00000560,00000102,00000088,00000000,00000129,00000000,00000000,00000000,00001669,00000000,00000148,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00041827,00002313,00000199,00000796,00000033,00021019,00029353,00000000,00000000,00000000,00000047,00000495,00000527,00000028,00003764,00000959,00000697,00000000,00001430,00000000,00000000,00000000,00003210,00000000,00000181,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00027136,00000898,00000097,00000306,00000033,00014695,00021501,00000000,00000000,00000000,00000027,00000415,00000206,00000026,00002642,00001003,00000723,00000000,00000910,00000000,00000000,00000000,00001243,00000000,00000253,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00036037,00002590,00000144,00000469,00000046,00015275,00021160,00000000,00000000,00000000,00000129,00000718,00000363,00000067,00003525,00001489,00000642,00000000,00001124,00000000,00000000,00000000,00000436,00000000,00000125,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00017490,00001610,00000333,00000957,00000003,00019963,00017432,00000000,00000000,00000000,00000024,00000156,00000888,00000008,00001495,00000294,00000193,00000000,00000614,00000000,00000000,00000000,00002371,00000000,00000244,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00019480,00001359,00000081,00000215,00000089,00007594,00011812,00000000,00000000,00000000,00000785,00000341,00000127,00000198,00001492,00000845,00000369,00000000,00000507,00000000,00000000,00000000,00000965,00000000,00000047,00000000,                                                                                                    
R305,WTC-CORTLANDT ST              ,00041940,00001007,00000092,00000182,00000288,00013050,00012847,00000000,00000000,00000000,00000081,00000640,00000373,00000365,00002165,00001415,00000530,00000000,00001018,00000000,00000000,00000000,00000639,00000000,00000150,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008898,00000679,00000069,00000187,00000006,00005049,00006037,00000000,00000000,00000000,00000026,00000057,00000188,00000000,00000776,00000210,00000102,00000000,00000045,00000000,00000000,00000000,00001055,00000000,00000141,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007274,00000295,00000065,00000089,00000001,00005177,00003577,00000000,00000000,00000000,00000017,00000029,00000232,00000001,00000459,00000069,00000075,00000000,00000057,00000000,00000000,00000000,00000947,00000000,00000105,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00010022,00000704,00000159,00000171,00000001,00008805,00004424,00000000,00000000,00000000,00000005,00000053,00000448,00000005,00000576,00000094,00000078,00000000,00000049,00000000,00000000,00000000,00002502,00000000,00000276,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00009840,00000559,00000161,00000172,00000000,00011218,00005172,00000000,00000000,00000000,00000015,00000037,00000419,00000005,00000641,00000052,00000057,00000000,00000053,00000000,00000000,00000000,00003413,00000000,00000385,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00023856,00000830,00000084,00000380,00000004,00025549,00010308,00000000,00000000,00000000,00000007,00000115,00000394,00000000,00000426,00000104,00000074,00000000,00000132,00000000,00000000,00000000,00004953,00000000,00000423,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007807,00000714,00000045,00000540,00000003,00005748,00007851,00000000,00000000,00000000,00000022,00000041,00000128,00000002,00000495,00000132,00000111,00000000,00000318,00000000,00000000,00000000,00000666,00000000,00000054,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005195,00000799,00000015,00000148,00000001,00001688,00002886,00000000,00000000,00000000,00000004,00000117,00000121,00000001,00000224,00000109,00000052,00000000,00000063,00000000,00000000,00000000,00000834,00000000,00000074,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003334,00000154,00000049,00000044,00000002,00003947,00003078,00000000,00000000,00000000,00000003,00000025,00000108,00000000,00000321,00000049,00000066,00000000,00000053,00000000,00000000,00000000,00000904,00000000,00000054,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00008746,00001090,00000084,00000252,00000004,00006575,00008323,00000000,00000000,00000000,00000007,00000129,00000387,00000006,00000774,00000225,00000192,00000000,00000271,00000000,00000000,00000000,00001482,00000000,00000113,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006048,00000646,00000107,00000215,00000000,00006455,00003655,00000000,00000000,00000000,00000010,00000028,00000362,00000004,00000340,00000012,00000024,00000000,00000049,00000000,00000000,00000000,00002298,00000000,00000224,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00003375,00000121,00000034,00000041,00000000,00002478,00001623,00000000,00000000,00000000,00000000,00000008,00000034,00000002,00000237,00000032,00000024,00000000,00000039,00000000,00000000,00000000,00000646,00000000,00000018,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011789,00000607,00000049,00000140,00000001,00004905,00009745,00000000,00000000,00000000,00000011,00000154,00000090,00000007,00001215,00000361,00000331,00000000,00000235,00000000,00000000,00000000,00001428,00000000,00000057,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00007543,00000426,00000054,00000163,00000021,00006435,00008626,00000000,00000000,00000000,00000005,00000082,00000123,00000013,00000819,00000319,00000317,00000000,00000201,00000000,00000000,00000000,00005722,00000000,00000094,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045642,00004195,00000226,00000692,00000075,00019804,00040599,00000000,00000000,00000000,00000129,00000725,00000545,00000079,00003656,00001917,00000952,00000000,00000599,00000000,00000000,00000000,00002423,00000000,00000235,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016325,00000604,00000054,00000128,00000066,00006214,00009283,00000000,00000000,00000000,00000086,00000223,00000147,00000131,00001721,00000643,00000291,00000000,00000304,00000000,00000000,00000000,00000749,00000000,00000042,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00020253,00001830,00000111,00000280,00000096,00007722,00013295,00000000,00000000,00000000,00000080,00000387,00000224,00000073,00002177,00000910,00000451,00000000,00000347,00000000,00000000,00000000,00002037,00000000,00000068,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00030718,00001263,00000119,00000219,00000057,00014863,00017291,00000000,00000000,00000000,00000078,00000390,00000219,00000086,00002130,00000852,00000550,00000000,00000894,00000000,00000000,00000000,00000914,00000000,00000137,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00014980,00001323,00000210,00000493,00000014,00013421,00014199,00000000,00000000,00000000,00000027,00000110,00000495,00000025,00001616,00000258,00000372,00000000,00000235,00000000,00000000,00000000,00003708,00000002,00000284,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00017861,00001671,00000370,00000640,00000017,00017208,00017183,00000000,00000000,00000000,00000049,00000169,00000630,00000013,00002162,00000367,00000472,00000000,00000193,00000000,00000000,00000000,00004264,00000000,00000545,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003794,00000195,00000041,00000067,00000000,00003669,00001744,00000000,00000000,00000000,00000004,00000020,00000116,00000000,00000230,00000015,00000009,00000000,00000011,00000000,00000000,00000000,00001350,00000000,00000059,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006423,00000421,00000036,00000105,00000001,00003853,00002618,00000000,00000000,00000000,00000004,00000069,00000175,00000000,00000337,00000062,00000023,00000000,00000031,00000000,00000000,00000000,00001236,00000000,00000159,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010671,00001161,00000126,00000280,00000001,00007367,00010911,00000000,00000000,00000000,00000019,00000146,00000337,00000001,00000922,00000192,00000267,00000000,00000128,00000000,00000000,00000000,00001311,00000000,00000164,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00007734,00000312,00000041,00000062,00000005,00003734,00002474,00000000,00000000,00000000,00000007,00000130,00000093,00000006,00000471,00000203,00000072,00000000,00000078,00000000,00000000,00000000,00000884,00000000,00000070,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006562,00000296,00000014,00000046,00000000,00002387,00003115,00000000,00000000,00000000,00000011,00000071,00000098,00000000,00000423,00000122,00000059,00000000,00000022,00000000,00000000,00000000,00000999,00000000,00000055,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00014017,00000681,00000063,00000171,00000015,00007795,00012871,00000000,00000000,00000000,00000024,00000123,00000134,00000008,00001590,00000443,00000263,00000000,00000308,00000000,00000000,00000000,00001316,00000000,00000068,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004111,00000379,00000063,00000134,00000002,00004586,00004426,00000000,00000000,00000000,00000002,00000019,00000229,00000006,00000490,00000058,00000107,00000000,00000063,00000000,00000000,00000000,00001069,00000000,00000042,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008717,00000673,00000124,00000282,00000009,00007203,00009250,00000000,00000000,00000000,00000028,00000057,00000167,00000003,00001125,00000236,00000238,00000000,00000167,00000000,00000000,00000000,00003937,00000000,00000080,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00012289,00000939,00000145,00000338,00000002,00010539,00013406,00000000,00000000,00000000,00000026,00000125,00000280,00000004,00001717,00000294,00000365,00000000,00000274,00000000,00000000,00000000,00002575,00000000,00000162,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00013170,00001126,00000110,00000394,00000002,00008854,00013637,00000000,00000000,00000000,00000018,00000102,00000327,00000007,00001418,00000364,00000453,00000000,00000343,00000000,00000000,00000000,00001897,00000000,00000077,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005591,00000416,00000051,00000084,00000000,00002808,00002026,00000000,00000000,00000000,00000005,00000057,00000178,00000000,00000278,00000088,00000043,00000000,00000115,00000000,00000000,00000000,00001101,00000000,00000056,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004438,00000350,00000045,00000036,00000006,00003217,00001516,00000000,00000000,00000000,00000013,00000014,00000196,00000001,00000224,00000013,00000007,00000000,00000069,00000000,00000000,00000000,00001405,00000000,00000139,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001598,00000083,00000020,00000030,00000000,00001247,00000519,00000000,00000000,00000000,00000001,00000003,00000077,00000000,00000091,00000005,00000009,00000000,00000029,00000000,00000000,00000000,00000489,00000000,00000039,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002156,00000192,00000032,00000045,00000000,00001213,00000818,00000000,00000000,00000000,00000004,00000009,00000112,00000000,00000128,00000024,00000016,00000000,00000008,00000000,00000000,00000000,00000589,00000000,00000052,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010289,00000877,00000120,00000315,00000013,00006026,00008298,00000000,00000000,00000000,00000034,00000087,00000344,00000038,00000930,00000188,00000225,00000000,00000167,00000000,00000000,00000000,00001351,00000000,00000079,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007362,00000644,00000087,00000188,00000000,00005206,00007508,00000000,00000000,00000000,00000003,00000067,00000203,00000004,00000440,00000097,00000125,00000000,00000069,00000000,00000000,00000000,00001088,00000000,00000093,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007360,00001291,00000079,00000282,00000000,00002296,00006758,00000000,00000000,00000000,00000011,00000172,00000230,00000007,00000743,00000289,00000217,00000000,00000069,00000000,00000000,00000000,00000638,00000000,00000043,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012112,00000741,00000126,00000212,00000004,00007175,00005731,00000000,00000000,00000000,00000009,00000071,00000274,00000016,00000398,00000114,00000106,00000000,00000128,00000000,00000000,00000000,00001439,00000000,00000211,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00014440,00001234,00000058,00000150,00000084,00004548,00008076,00000000,00000000,00000000,00000039,00000193,00000184,00000110,00000875,00000614,00000320,00000000,00000175,00000000,00000000,00000000,00000480,00000000,00000029,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005247,00000597,00000097,00000241,00000010,00004978,00004682,00000000,00000000,00000000,00000010,00000026,00000275,00000001,00000668,00000035,00000069,00000000,00000054,00000000,00000000,00000000,00001504,00000000,00000112,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006061,00000723,00000169,00000217,00000002,00005723,00006277,00000000,00000000,00000000,00000014,00000032,00000227,00000000,00000851,00000062,00000107,00000000,00000062,00000000,00000000,00000000,00002171,00000000,00000103,00000000,                                                                                                    
R346,COURT SQ                      ,00012507,00000711,00000103,00000240,00000050,00009880,00010927,00000000,00000000,00000000,00000028,00000128,00000180,00000078,00001086,00000346,00000253,00000000,00000245,00000000,00000000,00000000,00001327,00000000,00000165,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008028,00000767,00000108,00000239,00000001,00007544,00006942,00000000,00000000,00000000,00000001,00000047,00000318,00000000,00000381,00000065,00000131,00000000,00000113,00000000,00000000,00000000,00001713,00000000,00000202,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003308,00000105,00000029,00000021,00000015,00002339,00001383,00000000,00000000,00000000,00000002,00000019,00000045,00000007,00000165,00000039,00000019,00000000,00000052,00000000,00000000,00000000,00001039,00000000,00000034,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00006961,00000400,00000071,00000074,00000001,00006127,00002692,00000000,00000000,00000000,00000001,00000012,00000359,00000000,00000257,00000009,00000021,00000000,00000044,00000000,00000001,00000000,00002867,00000000,00000167,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004798,00000338,00000101,00000108,00000000,00005260,00002438,00000000,00000000,00000000,00000002,00000013,00000205,00000000,00000366,00000010,00000048,00000000,00000042,00000000,00000000,00000000,00001975,00000000,00000105,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006685,00000451,00000048,00000067,00000005,00004724,00005307,00000000,00000000,00000000,00000007,00000059,00000246,00000001,00000607,00000099,00000113,00000000,00000132,00000000,00000000,00000000,00000732,00000000,00000050,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008372,00001018,00000071,00000869,00000000,00006279,00010255,00000000,00000000,00000000,00000004,00000079,00000210,00000000,00000730,00000173,00000142,00000000,00000119,00000000,00000000,00000000,00001738,00000000,00000113,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004698,00000265,00000039,00000077,00000001,00002318,00001966,00000000,00000000,00000000,00000000,00000071,00000089,00000004,00000157,00000095,00000082,00000000,00000031,00000000,00000000,00000000,00000760,00000000,00000120,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006179,00000360,00000030,00000090,00000000,00002797,00003031,00000000,00000000,00000000,00000003,00000103,00000146,00000000,00000246,00000089,00000066,00000000,00000038,00000000,00000000,00000000,00000700,00000000,00000175,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016997,00000783,00000221,00000337,00000001,00009755,00008053,00000000,00000000,00000000,00000008,00000295,00000403,00000000,00000693,00000231,00000164,00000000,00000094,00000000,00000000,00000000,00001543,00000000,00000400,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002793,00000164,00000024,00000024,00000003,00000813,00000707,00000000,00000000,00000000,00000002,00000084,00000068,00000000,00000115,00000059,00000015,00000000,00000041,00000000,00000000,00000000,00000258,00000000,00000036,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004422,00000230,00000038,00000038,00000000,00001865,00001342,00000000,00000000,00000000,00000004,00000055,00000129,00000000,00000171,00000020,00000046,00000000,00000071,00000000,00000000,00000000,00001748,00000000,00000090,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00035422,00001941,00000231,00000627,00000063,00016205,00031853,00000000,00000000,00000000,00000149,00000556,00000328,00000158,00004231,00001432,00001000,00000000,00000638,00000000,00000000,00000000,00004440,00000000,00001961,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00002357,00000083,00000020,00000033,00000008,00001686,00002494,00000000,00000000,00000000,00000006,00000030,00000026,00000006,00000416,00000051,00000086,00000000,00000033,00000000,00000000,00000000,00000166,00000000,00000014,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014731,00001150,00000267,00000475,00000012,00014404,00009288,00000000,00000000,00000000,00000031,00000127,00000539,00000001,00001279,00000146,00000209,00000000,00000065,00000000,00000000,00000000,00004018,00000000,00000629,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010795,00000747,00000136,00000244,00000000,00009322,00004894,00000000,00000000,00000000,00000022,00000047,00000450,00000000,00000563,00000077,00000082,00000000,00000056,00000000,00000000,00000000,00002134,00000000,00000322,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007204,00000513,00000087,00000137,00000002,00005523,00002801,00000000,00000000,00000000,00000019,00000052,00000257,00000000,00000372,00000028,00000036,00000000,00000013,00000000,00000000,00000000,00001829,00000000,00000201,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010607,00000847,00000268,00000336,00000005,00012038,00005462,00000000,00000000,00000000,00000019,00000030,00000649,00000001,00000715,00000054,00000079,00000000,00000041,00000000,00000000,00000000,00004953,00000000,00000413,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007620,00000421,00000101,00000135,00000002,00005478,00002726,00000000,00000000,00000000,00000010,00000047,00000357,00000000,00000321,00000027,00000060,00000000,00000047,00000000,00000000,00000000,00002116,00000000,00000200,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008755,00000454,00000104,00000113,00000000,00007013,00002897,00000000,00000000,00000000,00000012,00000033,00000348,00000000,00000395,00000046,00000058,00000000,00000025,00000000,00000000,00000000,00002793,00000000,00000271,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009559,00000796,00000165,00000211,00000004,00007925,00003987,00000000,00000000,00000000,00000019,00000076,00000410,00000004,00000477,00000050,00000053,00000000,00000042,00000000,00000000,00000000,00002063,00000000,00000311,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010755,00000759,00000067,00000384,00000001,00006085,00010156,00000000,00000000,00000000,00000013,00000099,00000456,00000006,00000458,00000132,00000129,00000000,00000092,00000000,00000000,00000000,00002644,00000000,00000220,00000000,                                                                                                    
