     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/16/2019-03/22/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00007612,00001357,00000074,00000292,00000004,00002567,00004487,00000000,00000000,00000000,00000006,00000120,00000294,00000000,00000264,00000176,00000075,00000000,00000055,00000000,00000000,00000000,00002034,00000000,00000079,00000000,                                                                                                    
R265,MONTROSE AVENUE               ,00010343,00000403,00000048,00000107,00000001,00007203,00010501,00000000,00000000,00000000,00000007,00000059,00000257,00000002,00001283,00000188,00000226,00000000,00000176,00000000,00000000,00000000,00002096,00000000,00000059,00000000,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00013070,00000496,00000050,00000141,00000001,00009019,00010263,00000000,00000000,00000000,00000007,00000125,00000207,00000002,00000966,00000216,00000236,00000000,00000086,00000000,00000000,00000000,00002348,00000000,00000155,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00017874,00001339,00000160,00000410,00000020,00010507,00016954,00000000,00000000,00000000,00000004,00000222,00000446,00000007,00002018,00000397,00000329,00000000,00000234,00000000,00000000,00000000,00002430,00000000,00000178,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00029277,00000795,00000107,00000247,00000013,00018004,00027956,00000000,00000000,00000000,00000022,00000270,00000290,00000010,00003640,00000628,00000636,00000000,00000734,00000000,00000000,00000000,00002943,00000000,00000132,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015310,00000512,00000082,00000221,00000000,00012790,00017177,00000000,00000000,00000000,00000004,00000165,00000194,00000000,00002161,00000353,00000395,00000000,00000270,00000000,00000000,00000000,00001880,00000000,00000177,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009344,00000475,00000078,00000225,00000002,00006180,00006071,00000000,00000000,00000000,00000008,00000082,00000288,00000010,00000604,00000202,00000169,00000000,00000126,00000000,00000000,00000000,00001856,00000000,00000088,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004446,00000401,00000041,00000157,00000000,00001748,00003274,00000000,00000000,00000000,00000003,00000080,00000126,00000002,00000242,00000093,00000043,00000000,00000015,00000000,00000000,00000000,00000837,00000000,00000171,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00034073,00003021,00000236,00000656,00000108,00015941,00025409,00000000,00000000,00000000,00000213,00000512,00000483,00000096,00002783,00001198,00000813,00000000,00000630,00000000,00000000,00000000,00001024,00000000,00000139,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014545,00001374,00000366,00000523,00000002,00019029,00017364,00000000,00000000,00000000,00000015,00000057,00000561,00000005,00001544,00000180,00000367,00000000,00000227,00000000,00000000,00000000,00002350,00000000,00000264,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013468,00001717,00000248,00000365,00000005,00014020,00011740,00000000,00000000,00000000,00000011,00000055,00000773,00000003,00001037,00000131,00000256,00000000,00000122,00000000,00000000,00000000,00004023,00000000,00000370,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00010840,00000576,00000117,00000156,00000000,00011033,00004411,00000000,00000000,00000000,00000011,00000048,00000426,00000001,00000489,00000077,00000046,00000000,00000045,00000000,00000000,00000001,00003364,00000000,00000486,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00031570,00001735,00000144,00000386,00000064,00011222,00030936,00000000,00000000,00000000,00000080,00000544,00000265,00000059,00004804,00001528,00001195,00000000,00000562,00000000,00000000,00000000,00003027,00000000,00000106,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00006739,00000554,00000113,00000163,00000000,00004986,00006622,00000000,00000000,00000000,00000003,00000039,00000213,00000000,00001000,00000112,00000152,00000000,00000074,00000000,00000000,00000000,00002504,00000000,00000548,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005013,00000276,00000044,00000058,00000001,00002937,00004473,00000000,00000000,00000000,00000002,00000050,00000061,00000002,00000434,00000134,00000088,00000000,00000071,00000000,00000000,00000000,00000735,00000000,00000048,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00012116,00000312,00000047,00000120,00000008,00009373,00009951,00000000,00000000,00000000,00000019,00000081,00000113,00000002,00000791,00000204,00000247,00000000,00000266,00000000,00000000,00000000,00001492,00000000,00000124,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007299,00001207,00000081,00000318,00000001,00004924,00010093,00000000,00000000,00000000,00000008,00000108,00000288,00000004,00001204,00000235,00000344,00000000,00000102,00000000,00000000,00000000,00001711,00000000,00000105,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00018600,00002095,00000078,00000321,00000018,00009636,00011548,00000000,00000000,00000000,00000033,00000250,00000263,00000022,00001416,00000715,00000393,00000000,00000706,00000000,00000000,00000000,00000783,00000000,00000047,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00035669,00001401,00000113,00000292,00000074,00013798,00023126,00000000,00000000,00000000,00000104,00000540,00000171,00000113,00003486,00001225,00000784,00000000,00000828,00000000,00000000,00000000,00002460,00000000,00000070,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010282,00000610,00000071,00000165,00000002,00006505,00008479,00000000,00000000,00000000,00000008,00000122,00000176,00000002,00001170,00000227,00000232,00000000,00000211,00000000,00000000,00000000,00002594,00000000,00000103,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00013949,00000680,00000081,00000145,00000003,00007336,00014493,00000000,00000000,00000000,00000014,00000183,00000191,00000006,00002320,00000383,00000465,00000000,00000331,00000000,00000000,00000000,00001621,00000000,00000071,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010386,00000643,00000168,00000194,00000002,00006120,00002921,00000000,00000000,00000000,00000005,00000046,00000583,00000001,00000222,00000053,00000027,00000000,00000123,00000000,00000000,00000000,00001923,00000000,00000185,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011989,00000385,00000059,00000085,00000002,00009646,00010281,00000000,00000000,00000000,00000009,00000095,00000200,00000005,00001158,00000163,00000206,00000000,00000212,00000000,00000000,00000000,00002277,00000000,00000176,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011516,00000331,00000075,00000072,00000013,00006563,00010172,00000000,00000000,00000000,00000002,00000113,00000141,00000000,00001216,00000280,00000206,00000000,00000250,00000000,00000000,00000000,00001666,00000000,00000105,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00023786,00002747,00000115,00000492,00000006,00007967,00021855,00000000,00000000,00000000,00000020,00000466,00000340,00000007,00003508,00001088,00000806,00000000,00000381,00000000,00000000,00000000,00007304,00000000,00000102,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00010827,00001339,00000040,00000300,00000000,00003921,00012190,00000000,00000000,00000000,00000019,00000236,00000138,00000019,00001697,00000470,00000415,00000000,00000135,00000000,00000000,00000000,00003292,00000000,00000054,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00037386,00002523,00000291,00000481,00000208,00012751,00024347,00000000,00000000,00000000,00000186,00000467,00000341,00000360,00002965,00001632,00000840,00000000,00000537,00000000,00000000,00000000,00001977,00000000,00000103,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021440,00001212,00000075,00000386,00000034,00011276,00014610,00000000,00000000,00000000,00000065,00000199,00000251,00000055,00001547,00000416,00000357,00000000,00000163,00000000,00000000,00000000,00008885,00000000,00003507,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008298,00000392,00000076,00000066,00000001,00004706,00002850,00000000,00000000,00000000,00000005,00000054,00000240,00000002,00000401,00000054,00000054,00000000,00000030,00000000,00000000,00000000,00003465,00000000,00000245,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00174306,00008647,00000636,00001352,00003419,00038687,00053081,00000000,00000000,00000000,00000351,00001598,00002763,00004358,00006454,00006332,00001728,00000000,00003263,00000000,00000000,00000000,00003766,00000000,00000618,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00012133,00000279,00000033,00000120,00000005,00008227,00009982,00000000,00000000,00000000,00000011,00000083,00000108,00000005,00001009,00000192,00000280,00000000,00000302,00000000,00000000,00000000,00001369,00000000,00000085,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00006169,00000241,00000034,00000042,00000004,00006792,00005698,00000000,00000000,00000000,00000002,00000022,00000216,00000000,00000638,00000056,00000087,00000000,00000112,00000000,00000000,00000000,00001422,00000000,00000098,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007384,00000554,00000109,00000124,00000003,00007918,00006801,00000000,00000000,00000000,00000008,00000018,00000300,00000003,00000687,00000063,00000139,00000000,00000073,00000000,00000000,00000000,00001636,00000000,00000127,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011218,00000584,00000164,00000189,00000001,00009028,00011761,00000000,00000000,00000000,00000009,00000102,00000212,00000000,00001653,00000253,00000297,00000000,00000259,00000000,00000000,00000000,00001983,00000000,00000132,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011296,00001068,00000144,00000483,00000012,00008460,00012487,00000000,00000000,00000000,00000012,00000150,00000320,00000000,00000915,00000188,00000200,00000000,00000138,00000000,00000000,00000000,00001487,00000000,00000160,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008171,00000523,00000080,00000269,00000008,00008016,00008575,00000000,00000000,00000000,00000001,00000055,00000213,00000001,00000786,00000113,00000142,00000000,00000165,00000000,00000000,00000000,00001700,00000000,00000168,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00043483,00002288,00000200,00000773,00000042,00021719,00029893,00000000,00000000,00000000,00000043,00000492,00000619,00000034,00003888,00001017,00000712,00000000,00001413,00000000,00000000,00000000,00003216,00000000,00000180,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00026807,00000868,00000098,00000311,00000036,00014083,00021226,00000000,00000000,00000000,00000016,00000381,00000221,00000017,00002635,00000974,00000686,00000000,00000850,00000000,00000000,00000000,00001212,00000000,00000251,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00037769,00002539,00000120,00000510,00000052,00015867,00021176,00000000,00000000,00000000,00000128,00000744,00000368,00000071,00003494,00001510,00000625,00000000,00001045,00000000,00000000,00000000,00000423,00000000,00000108,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016943,00001553,00000333,00001045,00000007,00020255,00016551,00000000,00000000,00000000,00000033,00000177,00000940,00000008,00001381,00000298,00000191,00000000,00000616,00000000,00000000,00000000,00002275,00000000,00000240,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00019928,00001406,00000091,00000213,00000118,00007453,00011896,00000000,00000000,00000000,00000806,00000335,00000162,00000198,00001533,00000873,00000376,00000000,00000545,00000000,00000000,00000000,00000962,00000000,00000053,00000000,                                                                                                    
R305,WTC-CORTLANDT ST              ,00041479,00001049,00000081,00000181,00000292,00012285,00012895,00000000,00000000,00000000,00000095,00000679,00000258,00000374,00002256,00001424,00000512,00000000,00001036,00000000,00000000,00000000,00000630,00000000,00000144,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008355,00000628,00000070,00000170,00000003,00004838,00005664,00000000,00000000,00000000,00000027,00000062,00000188,00000001,00000701,00000204,00000093,00000000,00000052,00000000,00000000,00000000,00001093,00000000,00000147,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007040,00000272,00000058,00000092,00000002,00004930,00003543,00000000,00000000,00000000,00000012,00000030,00000225,00000000,00000423,00000079,00000074,00000000,00000049,00000000,00000000,00000000,00000969,00000000,00000107,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009735,00000639,00000165,00000142,00000000,00008597,00004504,00000000,00000000,00000000,00000006,00000035,00000412,00000003,00000541,00000063,00000071,00000000,00000059,00000000,00000000,00000000,00002416,00000000,00000308,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00009828,00000502,00000143,00000168,00000000,00010769,00005072,00000000,00000000,00000000,00000019,00000048,00000443,00000005,00000637,00000046,00000061,00000000,00000036,00000000,00000000,00000001,00003451,00000000,00000369,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00023638,00000869,00000090,00000393,00000006,00025441,00010245,00000000,00000000,00000000,00000007,00000092,00000351,00000001,00000436,00000107,00000083,00000000,00000126,00000000,00000000,00000000,00004905,00000000,00000407,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008134,00000682,00000057,00000538,00000007,00005599,00008047,00000000,00000000,00000000,00000020,00000049,00000185,00000003,00000521,00000145,00000103,00000000,00000408,00000000,00000000,00000000,00000664,00000000,00000059,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005169,00000800,00000022,00000154,00000001,00001629,00002803,00000000,00000000,00000000,00000007,00000108,00000128,00000000,00000234,00000102,00000061,00000000,00000064,00000000,00000000,00000000,00000801,00000000,00000069,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00002604,00000112,00000042,00000043,00000000,00003059,00002436,00000000,00000000,00000000,00000001,00000025,00000111,00000000,00000271,00000032,00000056,00000000,00000041,00000000,00000000,00000000,00000914,00000000,00000059,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00008784,00001099,00000072,00000254,00000004,00005856,00008138,00000000,00000000,00000000,00000008,00000135,00000367,00000007,00000752,00000218,00000167,00000000,00000237,00000000,00000000,00000000,00001541,00000000,00000113,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006177,00000634,00000104,00000215,00000002,00006408,00003584,00000000,00000000,00000000,00000014,00000027,00000373,00000004,00000312,00000014,00000018,00000000,00000043,00000000,00000000,00000000,00002266,00000000,00000220,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00003642,00000144,00000036,00000047,00000000,00002829,00002048,00000000,00000000,00000000,00000002,00000018,00000019,00000003,00000269,00000053,00000038,00000000,00000056,00000000,00000000,00000000,00000643,00000000,00000023,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011441,00000641,00000055,00000162,00000006,00004943,00009813,00000000,00000000,00000000,00000004,00000175,00000058,00000010,00001304,00000351,00000317,00000000,00000238,00000000,00000000,00000000,00001361,00000000,00000052,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008585,00000425,00000065,00000163,00000014,00007048,00009599,00000000,00000000,00000000,00000002,00000064,00000090,00000023,00001016,00000330,00000349,00000000,00000223,00000000,00000000,00000000,00006289,00000000,00000106,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045729,00004232,00000251,00000656,00000074,00019117,00039165,00000000,00000000,00000000,00000114,00000757,00000549,00000085,00003534,00002039,00000960,00000000,00000652,00000000,00000000,00000000,00002274,00000000,00000225,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016305,00000603,00000063,00000116,00000068,00006196,00009353,00000000,00000000,00000000,00000089,00000226,00000147,00000145,00001829,00000593,00000299,00000000,00000324,00000000,00000000,00000000,00000868,00000000,00000044,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00020502,00001695,00000099,00000245,00000109,00007683,00013162,00000000,00000000,00000000,00000087,00000374,00000212,00000060,00002237,00000870,00000444,00000000,00000374,00000000,00000000,00000000,00002216,00000000,00000062,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00029867,00001330,00000127,00000252,00000066,00014170,00016488,00000000,00000000,00000000,00000063,00000361,00000245,00000062,00002069,00000875,00000482,00000000,00000832,00000000,00000000,00000000,00000852,00000000,00000156,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00014766,00001233,00000183,00000451,00000011,00013281,00013826,00000000,00000000,00000000,00000022,00000122,00000477,00000020,00001589,00000284,00000358,00000000,00000215,00000000,00000000,00000000,00003454,00000000,00000304,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00017973,00001580,00000380,00000646,00000024,00017594,00017507,00000000,00000000,00000000,00000069,00000148,00000680,00000016,00002174,00000387,00000483,00000000,00000236,00000000,00000000,00000000,00004354,00000000,00000548,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003780,00000184,00000036,00000055,00000001,00003579,00001711,00000000,00000000,00000000,00000004,00000020,00000110,00000001,00000236,00000015,00000007,00000000,00000016,00000000,00000000,00000000,00001281,00000000,00000053,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006353,00000409,00000049,00000113,00000000,00003937,00002703,00000000,00000000,00000000,00000006,00000067,00000185,00000002,00000313,00000065,00000028,00000000,00000036,00000000,00000000,00000000,00001322,00000000,00000145,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010626,00001121,00000126,00000294,00000002,00007498,00011358,00000000,00000000,00000000,00000018,00000144,00000311,00000004,00001000,00000194,00000286,00000000,00000092,00000000,00000000,00000000,00001263,00000000,00000163,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00007002,00000282,00000030,00000044,00000006,00003152,00002208,00000000,00000000,00000000,00000007,00000124,00000072,00000006,00000440,00000188,00000073,00000000,00000061,00000000,00000000,00000000,00000663,00000000,00000041,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006476,00000303,00000008,00000051,00000002,00002310,00003115,00000000,00000000,00000000,00000019,00000066,00000099,00000002,00000407,00000128,00000054,00000000,00000014,00000000,00000000,00000000,00000999,00000000,00000055,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00010170,00000559,00000055,00000155,00000009,00005583,00009409,00000000,00000000,00000000,00000017,00000092,00000149,00000009,00001293,00000315,00000218,00000000,00000212,00000000,00000000,00000000,00001253,00000000,00000045,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004329,00000396,00000077,00000140,00000008,00004817,00004567,00000000,00000000,00000000,00000002,00000010,00000206,00000009,00000500,00000061,00000094,00000000,00000062,00000000,00000000,00000000,00001050,00000000,00000046,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008911,00000640,00000108,00000252,00000011,00007177,00009285,00000000,00000000,00000000,00000023,00000055,00000154,00000000,00001182,00000229,00000260,00000000,00000167,00000000,00000000,00000000,00004018,00000000,00000094,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00011918,00000856,00000170,00000337,00000001,00010071,00012798,00000000,00000000,00000000,00000021,00000128,00000280,00000004,00001699,00000293,00000397,00000000,00000246,00000000,00000000,00000000,00002634,00000000,00000156,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00012392,00001144,00000101,00000382,00000001,00008653,00013113,00000000,00000000,00000000,00000010,00000120,00000343,00000010,00001379,00000368,00000442,00000000,00000356,00000000,00000000,00000000,00001949,00000000,00000084,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005515,00000381,00000048,00000101,00000000,00002797,00001992,00000000,00000000,00000000,00000001,00000045,00000213,00000000,00000250,00000070,00000044,00000000,00000104,00000000,00000000,00000000,00001062,00000000,00000062,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004566,00000330,00000040,00000038,00000001,00003107,00001523,00000000,00000000,00000000,00000012,00000014,00000171,00000001,00000216,00000015,00000012,00000000,00000067,00000000,00000000,00000000,00001441,00000000,00000136,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001702,00000092,00000026,00000030,00000000,00001231,00000540,00000000,00000000,00000000,00000001,00000004,00000075,00000000,00000100,00000001,00000011,00000000,00000039,00000000,00000000,00000000,00000486,00000000,00000042,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002218,00000190,00000021,00000043,00000001,00001162,00000795,00000000,00000000,00000000,00000003,00000009,00000137,00000000,00000134,00000023,00000015,00000000,00000016,00000000,00000000,00000000,00000592,00000000,00000054,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010243,00000902,00000127,00000308,00000019,00006197,00008315,00000000,00000000,00000000,00000027,00000082,00000266,00000038,00000906,00000203,00000249,00000000,00000169,00000000,00000000,00000000,00001421,00000000,00000074,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007412,00000630,00000080,00000204,00000002,00005251,00007355,00000000,00000000,00000000,00000004,00000058,00000213,00000003,00000466,00000095,00000117,00000000,00000058,00000000,00000000,00000000,00001042,00000000,00000092,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007355,00001275,00000095,00000276,00000001,00002290,00006758,00000000,00000000,00000000,00000014,00000161,00000190,00000007,00000729,00000325,00000215,00000000,00000079,00000000,00000000,00000000,00000599,00000000,00000044,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012306,00000736,00000120,00000217,00000006,00007147,00005735,00000000,00000000,00000000,00000003,00000064,00000296,00000017,00000424,00000110,00000125,00000000,00000125,00000000,00000000,00000000,00001415,00000000,00000201,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00014699,00001264,00000051,00000150,00000090,00004600,00008098,00000000,00000000,00000000,00000035,00000186,00000222,00000108,00000878,00000681,00000305,00000000,00000210,00000000,00000000,00000000,00000452,00000000,00000033,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005218,00000551,00000102,00000247,00000008,00005053,00004703,00000000,00000000,00000000,00000014,00000019,00000260,00000001,00000644,00000042,00000079,00000000,00000049,00000000,00000000,00000000,00001516,00000000,00000104,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006175,00000681,00000138,00000213,00000003,00005872,00006264,00000000,00000000,00000000,00000006,00000044,00000236,00000005,00000808,00000064,00000105,00000000,00000078,00000000,00000000,00000000,00002334,00000000,00000084,00000000,                                                                                                    
R346,COURT SQ                      ,00009012,00000473,00000087,00000156,00000059,00006749,00007763,00000000,00000000,00000000,00000019,00000076,00000116,00000074,00000806,00000248,00000211,00000000,00000134,00000000,00000000,00000000,00001225,00000000,00000130,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008042,00000724,00000141,00000250,00000000,00007559,00007003,00000000,00000000,00000000,00000003,00000047,00000311,00000002,00000406,00000065,00000130,00000000,00000109,00000000,00000000,00000000,00001733,00000000,00000184,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003138,00000093,00000015,00000013,00000013,00002194,00001274,00000000,00000000,00000000,00000001,00000015,00000051,00000002,00000166,00000037,00000027,00000000,00000047,00000000,00000000,00000000,00001089,00000000,00000035,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00006844,00000399,00000071,00000056,00000003,00006083,00002625,00000000,00000000,00000000,00000001,00000008,00000382,00000000,00000243,00000007,00000013,00000000,00000035,00000000,00000000,00000000,00002917,00000000,00000165,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004519,00000331,00000111,00000127,00000000,00004938,00002325,00000000,00000000,00000000,00000002,00000019,00000221,00000000,00000360,00000012,00000047,00000000,00000046,00000000,00000000,00000000,00002093,00000000,00000117,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00007479,00000424,00000049,00000071,00000005,00005182,00006148,00000000,00000000,00000000,00000008,00000049,00000239,00000000,00000733,00000116,00000145,00000000,00000171,00000000,00000000,00000000,00000494,00000000,00000044,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008917,00001058,00000066,00000866,00000003,00007453,00011788,00000000,00000000,00000000,00000008,00000076,00000231,00000001,00000912,00000185,00000197,00000000,00000148,00000000,00000000,00000000,00001509,00000000,00000123,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004727,00000245,00000034,00000081,00000000,00002255,00001975,00000000,00000000,00000000,00000001,00000074,00000101,00000005,00000162,00000078,00000087,00000000,00000026,00000000,00000000,00000000,00000778,00000000,00000124,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006191,00000347,00000026,00000078,00000000,00002755,00002950,00000000,00000000,00000000,00000001,00000099,00000134,00000000,00000253,00000085,00000074,00000000,00000031,00000000,00000000,00000000,00000685,00000000,00000188,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016502,00000785,00000249,00000325,00000000,00009617,00007990,00000000,00000000,00000000,00000011,00000277,00000337,00000000,00000701,00000212,00000183,00000000,00000104,00000000,00000000,00000000,00001505,00000000,00000379,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002796,00000145,00000020,00000016,00000000,00000773,00000675,00000000,00000000,00000000,00000002,00000076,00000062,00000002,00000125,00000055,00000015,00000000,00000026,00000000,00000000,00000000,00000245,00000000,00000034,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004351,00000234,00000039,00000036,00000000,00001948,00001358,00000000,00000000,00000000,00000006,00000043,00000142,00000000,00000176,00000022,00000037,00000000,00000072,00000000,00000000,00000000,00001746,00000000,00000089,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00037670,00001957,00000232,00000625,00000069,00018386,00034729,00000000,00000000,00000000,00000145,00000578,00000346,00000163,00004658,00001445,00001076,00000000,00000863,00000000,00000000,00000000,00004526,00000000,00001861,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003002,00000101,00000021,00000037,00000005,00002228,00003195,00000000,00000000,00000000,00000006,00000027,00000027,00000007,00000521,00000072,00000111,00000000,00000048,00000000,00000000,00000000,00000141,00000000,00000012,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014592,00001169,00000254,00000456,00000005,00014340,00009140,00000000,00000000,00000000,00000050,00000115,00000618,00000001,00001299,00000104,00000217,00000000,00000073,00000000,00000000,00000000,00003934,00000000,00000630,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010864,00000714,00000129,00000224,00000008,00009235,00004759,00000000,00000000,00000000,00000020,00000052,00000482,00000002,00000550,00000070,00000074,00000000,00000040,00000000,00000000,00000000,00002124,00000000,00000330,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007162,00000494,00000093,00000121,00000006,00005507,00002803,00000000,00000000,00000000,00000016,00000056,00000315,00000000,00000350,00000023,00000035,00000000,00000010,00000000,00000000,00000000,00001755,00000000,00000200,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010568,00000813,00000275,00000331,00000006,00012095,00005566,00000000,00000000,00000000,00000023,00000032,00000629,00000001,00000752,00000062,00000091,00000000,00000043,00000000,00000000,00000000,00005001,00000000,00000437,00000000,                                                                                                    
