     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/09/2019-03/15/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R270,SMITH STREET-9TH STREET       ,00009406,00000496,00000058,00000242,00000010,00006267,00006265,00000000,00000000,00000000,00000007,00000074,00000309,00000010,00000636,00000175,00000168,00000000,00000137,00000000,00000000,00000000,00001850,00000000,00000077,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004548,00000396,00000039,00000171,00000000,00001786,00003348,00000000,00000000,00000000,00000000,00000087,00000123,00000001,00000254,00000092,00000036,00000000,00000038,00000000,00000000,00000000,00000842,00000000,00000180,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00036902,00003132,00000235,00000629,00000135,00016825,00026107,00000000,00000000,00000000,00000202,00000575,00000473,00000102,00002889,00001261,00000827,00000000,00000792,00000000,00000000,00000000,00001179,00000000,00000146,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00016153,00001495,00000341,00000547,00000007,00019823,00018324,00000000,00000000,00000000,00000015,00000092,00000625,00000004,00001593,00000227,00000416,00000000,00000245,00000000,00000000,00000000,00002476,00000000,00000279,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013935,00001727,00000237,00000409,00000000,00013949,00011863,00000000,00000000,00000000,00000005,00000053,00000715,00000002,00001050,00000166,00000265,00000000,00000128,00000000,00000000,00000000,00004229,00000000,00000315,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011081,00000720,00000074,00000167,00000001,00011025,00004335,00000000,00000000,00000000,00000009,00000055,00000394,00000001,00000519,00000165,00000047,00000000,00000057,00000000,00000002,00000000,00003266,00000000,00000476,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00032394,00001766,00000132,00000372,00000065,00011545,00031244,00000000,00000000,00000000,00000079,00000539,00000315,00000059,00004744,00001517,00001204,00000000,00000515,00000000,00000000,00000000,00003198,00000000,00000115,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00006968,00000603,00000107,00000167,00000001,00004955,00006697,00000000,00000000,00000000,00000004,00000057,00000210,00000000,00001033,00000128,00000148,00000000,00000076,00000000,00000000,00000000,00002636,00000000,00000573,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006094,00000333,00000048,00000070,00000000,00003931,00005373,00000000,00000000,00000000,00000007,00000071,00000098,00000000,00000516,00000141,00000117,00000000,00000070,00000000,00000000,00000000,00000740,00000000,00000059,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00012031,00000304,00000048,00000118,00000011,00008798,00009599,00000000,00000000,00000000,00000015,00000076,00000127,00000000,00000785,00000154,00000265,00000000,00000219,00000000,00000000,00000000,00001459,00000000,00000108,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007522,00001206,00000081,00000317,00000000,00004953,00010093,00000000,00000000,00000000,00000000,00000113,00000315,00000005,00001284,00000234,00000338,00000000,00000093,00000000,00000000,00000000,00001684,00000000,00000094,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00016477,00001895,00000081,00000285,00000011,00008434,00010905,00000000,00000000,00000000,00000032,00000270,00000221,00000020,00001306,00000661,00000394,00000000,00000521,00000000,00000000,00000000,00001341,00000000,00000041,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00037394,00001537,00000113,00000308,00000096,00014375,00024176,00000000,00000000,00000000,00000096,00000555,00000183,00000117,00003500,00001361,00000777,00000000,00000830,00000000,00000000,00000000,00002399,00000000,00000094,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010480,00000558,00000071,00000176,00000000,00006574,00008493,00000000,00000000,00000000,00000006,00000108,00000168,00000001,00001171,00000282,00000232,00000000,00000231,00000000,00000000,00000000,00002662,00000000,00000112,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00013932,00000627,00000091,00000156,00000002,00007111,00014284,00000000,00000000,00000000,00000009,00000176,00000169,00000004,00002340,00000396,00000494,00000000,00000305,00000000,00000000,00000000,00001573,00000000,00000077,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010436,00000697,00000144,00000199,00000006,00006091,00002768,00000000,00000000,00000000,00000001,00000049,00000627,00000000,00000227,00000066,00000037,00000000,00000102,00000000,00000000,00000000,00001977,00000000,00000205,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00012462,00000477,00000046,00000093,00000002,00010373,00010418,00000000,00000000,00000000,00000003,00000079,00000210,00000006,00001164,00000174,00000213,00000000,00000197,00000000,00000000,00000000,00002275,00000000,00000145,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011913,00000375,00000071,00000069,00000018,00006646,00010624,00000000,00000000,00000000,00000003,00000090,00000132,00000000,00001253,00000304,00000225,00000000,00000229,00000000,00000000,00000000,00001720,00000000,00000103,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00024017,00002713,00000113,00000483,00000003,00007762,00021925,00000000,00000000,00000000,00000012,00000501,00000371,00000008,00003574,00001157,00000879,00000000,00000340,00000000,00000000,00000000,00007525,00000000,00000100,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011115,00001350,00000047,00000295,00000000,00004137,00012074,00000000,00000000,00000000,00000019,00000230,00000155,00000013,00001747,00000597,00000427,00000000,00000153,00000000,00000000,00000000,00003403,00000000,00000056,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00038545,00002700,00000276,00000502,00000225,00012761,00024197,00000000,00000000,00000000,00000193,00000481,00000311,00000354,00003008,00001738,00000888,00000000,00000562,00000000,00000000,00000000,00002410,00000000,00000093,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00022114,00001167,00000086,00000333,00000035,00011642,00014493,00000000,00000000,00000000,00000081,00000204,00000238,00000054,00001578,00000401,00000382,00000000,00000195,00000000,00000000,00000000,00008891,00000000,00003193,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008248,00000441,00000063,00000071,00000000,00004706,00002776,00000000,00000000,00000000,00000021,00000048,00000223,00000002,00000416,00000044,00000053,00000000,00000039,00000000,00000000,00000000,00003631,00000000,00000221,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00166779,00008394,00000631,00001280,00003592,00036088,00051061,00000001,00000000,00000000,00000356,00001545,00002705,00004462,00006022,00006224,00001580,00000000,00002716,00000000,00000000,00000000,00003728,00000000,00000571,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00012039,00000286,00000038,00000117,00000005,00007982,00009933,00000000,00000000,00000000,00000015,00000076,00000113,00000005,00000965,00000206,00000264,00000000,00000291,00000000,00000000,00000000,00001292,00000000,00000089,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00006335,00000249,00000038,00000036,00000004,00006480,00005630,00000000,00000000,00000000,00000005,00000028,00000214,00000000,00000644,00000075,00000102,00000000,00000106,00000000,00000000,00000000,00001460,00000000,00000090,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007191,00000556,00000121,00000118,00000005,00007857,00006787,00000000,00000000,00000000,00000009,00000027,00000300,00000005,00000589,00000080,00000132,00000000,00000087,00000000,00000000,00000000,00001645,00000000,00000122,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011145,00000580,00000141,00000207,00000001,00009050,00011797,00000000,00000000,00000000,00000010,00000098,00000257,00000002,00001625,00000266,00000297,00000000,00000260,00000000,00000000,00000000,00002006,00000000,00000139,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011287,00001143,00000153,00000472,00000016,00008334,00012377,00000000,00000000,00000000,00000011,00000159,00000343,00000000,00000859,00000197,00000186,00000000,00000091,00000000,00000000,00000000,00001538,00000000,00000157,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008665,00000604,00000065,00000278,00000009,00008435,00009022,00000000,00000000,00000000,00000002,00000053,00000211,00000000,00000800,00000134,00000150,00000000,00000150,00000000,00000000,00000000,00001677,00000000,00000176,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00043087,00002346,00000178,00000775,00000042,00021170,00029728,00000000,00000000,00000000,00000048,00000483,00000624,00000035,00003785,00001043,00000795,00000000,00001277,00000000,00000000,00000000,00003251,00000000,00000168,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00027038,00000840,00000088,00000308,00000037,00013953,00021231,00000000,00000000,00000000,00000026,00000404,00000275,00000028,00002562,00000999,00000722,00000000,00000799,00000000,00000000,00000000,00001306,00000000,00000244,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00034959,00002273,00000102,00000457,00000054,00013906,00020200,00000000,00000000,00000000,00000118,00000719,00000325,00000057,00003327,00001477,00000583,00000000,00000905,00000000,00000000,00000000,00000457,00000000,00000084,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016486,00001608,00000323,00000952,00000013,00018263,00015042,00000000,00000000,00000000,00000028,00000182,00000887,00000011,00001286,00000265,00000190,00000000,00000560,00000000,00000000,00000000,00002357,00000000,00000231,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00019866,00001477,00000072,00000256,00000120,00007503,00011895,00000000,00000000,00000000,00000858,00000363,00000146,00000215,00001495,00000904,00000372,00000000,00000531,00000000,00000000,00000000,00001542,00000000,00000047,00000000,                                                                                                    
R305,WTC-CORTLANDT ST              ,00040595,00001072,00000080,00000187,00000330,00011501,00012552,00000000,00000000,00000000,00000084,00000652,00000328,00000352,00002247,00001432,00000476,00000000,00000924,00000000,00000000,00000000,00000655,00000000,00000156,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008862,00000665,00000065,00000152,00000003,00004933,00005824,00000000,00000000,00000000,00000029,00000064,00000204,00000002,00000755,00000217,00000108,00000000,00000053,00000000,00000000,00000000,00001123,00000000,00000134,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00006939,00000273,00000066,00000093,00000002,00005019,00003442,00000000,00000000,00000000,00000012,00000037,00000231,00000000,00000428,00000071,00000079,00000000,00000034,00000000,00000000,00000000,00000932,00000000,00000122,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009968,00000650,00000185,00000162,00000000,00008486,00004336,00000000,00000000,00000000,00000003,00000060,00000407,00000005,00000529,00000066,00000068,00000000,00000053,00000000,00000000,00000000,00002381,00000000,00000294,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00009948,00000525,00000144,00000156,00000003,00010766,00004988,00000000,00000000,00000000,00000016,00000045,00000409,00000002,00000621,00000055,00000052,00000000,00000056,00000000,00000000,00000000,00003334,00000000,00000395,00000001,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00024282,00000838,00000094,00000391,00000006,00025359,00010497,00000000,00000000,00000000,00000008,00000101,00000395,00000003,00000445,00000104,00000087,00000000,00000125,00000000,00000000,00000000,00004947,00000000,00000368,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008194,00000739,00000060,00000530,00000006,00005710,00008130,00000000,00000000,00000000,00000022,00000042,00000147,00000010,00000600,00000159,00000123,00000000,00000378,00000000,00000000,00000000,00000670,00000000,00000057,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00004968,00000784,00000018,00000152,00000001,00001640,00002829,00000000,00000000,00000000,00000000,00000099,00000153,00000000,00000222,00000113,00000060,00000000,00000066,00000000,00000000,00000000,00000804,00000000,00000073,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00002707,00000128,00000034,00000034,00000000,00002801,00002492,00000000,00000000,00000000,00000000,00000019,00000094,00000000,00000240,00000036,00000051,00000000,00000034,00000000,00000000,00000000,00000949,00000000,00000054,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00008302,00001091,00000064,00000237,00000001,00005545,00007551,00000000,00000000,00000000,00000008,00000141,00000347,00000005,00000750,00000181,00000203,00000000,00000218,00000000,00000000,00000000,00001542,00000000,00000094,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006353,00000658,00000103,00000209,00000001,00006489,00003555,00000000,00000000,00000000,00000010,00000031,00000352,00000000,00000337,00000014,00000028,00000000,00000040,00000000,00000000,00000000,00002338,00000000,00000221,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00003978,00000166,00000032,00000045,00000001,00003098,00002139,00000000,00000000,00000000,00000001,00000017,00000033,00000002,00000260,00000046,00000033,00000000,00000057,00000000,00000000,00000000,00000660,00000000,00000029,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011325,00000566,00000046,00000152,00000004,00004951,00009584,00000000,00000000,00000000,00000001,00000162,00000055,00000008,00001281,00000374,00000295,00000000,00000247,00000000,00000000,00000000,00001414,00000000,00000053,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008632,00000477,00000058,00000146,00000026,00007118,00009510,00000000,00000000,00000000,00000002,00000084,00000098,00000019,00000945,00000325,00000339,00000000,00000233,00000000,00000000,00000000,00006134,00000000,00000098,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045897,00004343,00000266,00000628,00000080,00019095,00040053,00000000,00000000,00000000,00000098,00000818,00000578,00000078,00003692,00001999,00000998,00000000,00000587,00000000,00000000,00000000,00002558,00000000,00000207,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016554,00000688,00000055,00000119,00000077,00005803,00009170,00000000,00000000,00000000,00000088,00000241,00000111,00000154,00001804,00000633,00000277,00000000,00000334,00000000,00000000,00000000,00000910,00000000,00000036,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00023333,00001908,00000097,00000283,00000113,00008385,00014311,00000000,00000000,00000000,00000092,00000475,00000238,00000080,00002431,00001053,00000551,00000000,00000449,00000000,00000000,00000000,00002167,00000000,00000080,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00030821,00001297,00000121,00000259,00000064,00014109,00017028,00000000,00000000,00000000,00000073,00000399,00000213,00000069,00002126,00000794,00000526,00000000,00000744,00000000,00000000,00000000,00000964,00000000,00000128,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016158,00001281,00000235,00000474,00000015,00013649,00014652,00000000,00000000,00000000,00000026,00000125,00000418,00000025,00001686,00000281,00000371,00000000,00000291,00000000,00000000,00000000,00003466,00000000,00000305,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00018252,00001680,00000393,00000687,00000023,00017477,00017572,00000000,00000000,00000000,00000060,00000150,00000755,00000023,00002113,00000421,00000505,00000000,00000280,00000000,00000000,00000000,00004433,00000000,00000561,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003801,00000169,00000032,00000060,00000000,00003494,00001703,00000000,00000000,00000000,00000005,00000023,00000082,00000000,00000212,00000015,00000008,00000000,00000016,00000000,00000000,00000000,00001303,00000000,00000050,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006140,00000369,00000053,00000103,00000000,00003593,00002529,00000000,00000000,00000000,00000013,00000066,00000225,00000000,00000319,00000068,00000032,00000000,00000024,00000000,00000000,00000000,00001246,00000000,00000129,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010873,00001191,00000131,00000262,00000004,00007512,00011675,00000000,00000000,00000000,00000018,00000146,00000304,00000003,00001015,00000197,00000283,00000000,00000115,00000000,00000000,00000000,00001319,00000000,00000135,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00006588,00000252,00000019,00000040,00000003,00002709,00002086,00000000,00000000,00000000,00000001,00000106,00000055,00000005,00000396,00000176,00000067,00000000,00000068,00000000,00000000,00000000,00000707,00000000,00000039,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006445,00000321,00000016,00000042,00000000,00002369,00002997,00000000,00000000,00000000,00000017,00000064,00000103,00000001,00000448,00000114,00000052,00000000,00000022,00000000,00000000,00000000,00000979,00000000,00000052,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00010486,00000564,00000054,00000149,00000007,00005574,00009183,00000000,00000000,00000000,00000019,00000103,00000131,00000010,00001266,00000341,00000225,00000000,00000187,00000000,00000000,00000000,00001537,00000000,00000050,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004189,00000373,00000071,00000134,00000001,00004845,00004294,00000000,00000000,00000000,00000000,00000026,00000237,00000008,00000490,00000055,00000092,00000000,00000089,00000000,00000000,00000000,00001121,00000000,00000048,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008881,00000658,00000109,00000281,00000010,00007331,00009034,00000000,00000000,00000000,00000017,00000070,00000172,00000000,00001161,00000241,00000267,00000000,00000174,00000000,00000000,00000000,00004198,00000000,00000097,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00010605,00000852,00000185,00000285,00000002,00009292,00011727,00000000,00000000,00000000,00000025,00000118,00000260,00000005,00001539,00000303,00000316,00000000,00000215,00000000,00000000,00000000,00002712,00000000,00000139,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00012352,00001090,00000095,00000355,00000003,00008006,00012185,00000000,00000000,00000000,00000014,00000094,00000321,00000007,00001343,00000320,00000373,00000000,00000302,00000000,00000000,00000000,00002085,00000000,00000078,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005639,00000374,00000052,00000076,00000000,00002620,00001949,00000000,00000000,00000000,00000006,00000054,00000208,00000000,00000239,00000083,00000046,00000000,00000104,00000000,00000000,00000000,00001090,00000000,00000050,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004525,00000384,00000036,00000044,00000004,00003208,00001534,00000000,00000000,00000000,00000012,00000014,00000154,00000001,00000232,00000017,00000010,00000000,00000055,00000000,00000000,00000000,00001461,00000000,00000137,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001732,00000088,00000023,00000025,00000000,00001283,00000541,00000000,00000000,00000000,00000000,00000008,00000099,00000000,00000093,00000006,00000012,00000000,00000019,00000000,00000000,00000000,00000497,00000000,00000040,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002263,00000203,00000031,00000043,00000002,00001164,00000806,00000000,00000000,00000000,00000004,00000018,00000117,00000000,00000126,00000031,00000007,00000000,00000011,00000000,00000000,00000000,00000597,00000000,00000059,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009815,00000845,00000128,00000356,00000020,00005644,00007595,00000000,00000000,00000000,00000025,00000086,00000333,00000034,00000820,00000206,00000234,00000000,00000161,00000000,00000000,00000000,00001433,00000000,00000060,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007246,00000649,00000096,00000168,00000001,00005051,00007279,00000000,00000000,00000000,00000006,00000058,00000214,00000006,00000402,00000086,00000120,00000000,00000075,00000000,00000000,00000000,00001057,00000000,00000079,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007431,00001259,00000083,00000258,00000002,00002236,00006703,00000000,00000000,00000000,00000008,00000175,00000226,00000006,00000727,00000326,00000181,00000000,00000080,00000000,00000000,00000000,00000658,00000000,00000039,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012125,00000708,00000108,00000204,00000007,00007185,00005716,00000000,00000000,00000000,00000003,00000082,00000317,00000019,00000434,00000102,00000106,00000000,00000118,00000000,00000000,00000000,00001439,00000000,00000201,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00015196,00001335,00000064,00000161,00000110,00004589,00007900,00000000,00000000,00000000,00000041,00000242,00000192,00000104,00000871,00000737,00000317,00000000,00000189,00000000,00000000,00000000,00000727,00000000,00000025,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005224,00000594,00000121,00000229,00000007,00005027,00004564,00000000,00000000,00000000,00000016,00000025,00000216,00000002,00000641,00000036,00000075,00000000,00000050,00000000,00000000,00000000,00001576,00000000,00000094,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006119,00000712,00000147,00000200,00000002,00005970,00006228,00000000,00000000,00000000,00000011,00000046,00000223,00000003,00000790,00000060,00000110,00000000,00000040,00000000,00000000,00000000,00002468,00000000,00000067,00000000,                                                                                                    
R346,COURT SQ                      ,00008779,00000453,00000063,00000154,00000063,00005860,00007174,00000000,00000000,00000000,00000017,00000072,00000090,00000063,00000820,00000252,00000195,00000000,00000099,00000000,00000000,00000000,00001287,00000000,00000110,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008223,00000798,00000118,00000228,00000000,00007712,00007235,00000000,00000000,00000000,00000002,00000044,00000343,00000001,00000417,00000061,00000146,00000000,00000105,00000000,00000000,00000000,00001772,00000000,00000198,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003038,00000089,00000019,00000007,00000018,00002139,00001164,00000000,00000000,00000000,00000001,00000016,00000045,00000001,00000154,00000036,00000020,00000000,00000056,00000000,00000000,00000000,00001094,00000000,00000046,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00006677,00000374,00000058,00000071,00000002,00005886,00002550,00000000,00000000,00000000,00000001,00000014,00000364,00000001,00000250,00000011,00000020,00000000,00000043,00000000,00000000,00000000,00002895,00000000,00000165,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004570,00000334,00000093,00000119,00000000,00004974,00002249,00000000,00000000,00000000,00000002,00000023,00000238,00000000,00000353,00000003,00000032,00000000,00000046,00000000,00000000,00000000,00001931,00000000,00000093,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00008082,00000441,00000056,00000070,00000004,00005208,00006362,00000000,00000000,00000000,00000012,00000066,00000229,00000001,00000736,00000120,00000139,00000000,00000149,00000000,00000000,00000000,00000693,00000000,00000055,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00009852,00001113,00000077,00000883,00000003,00008172,00012158,00000000,00000000,00000000,00000010,00000088,00000224,00000000,00001011,00000201,00000222,00000000,00000159,00000000,00000000,00000000,00001784,00000000,00000124,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004671,00000274,00000040,00000073,00000000,00002336,00002058,00000000,00000000,00000000,00000000,00000081,00000103,00000004,00000154,00000077,00000084,00000000,00000024,00000000,00000000,00000000,00000817,00000000,00000130,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006360,00000346,00000019,00000074,00000000,00002780,00002944,00000000,00000000,00000000,00000001,00000102,00000183,00000000,00000281,00000076,00000087,00000000,00000035,00000000,00000000,00000000,00000617,00000000,00000174,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016826,00000803,00000263,00000334,00000002,00009459,00008087,00000000,00000000,00000000,00000015,00000275,00000367,00000000,00000704,00000253,00000166,00000000,00000120,00000000,00000000,00000000,00001525,00000000,00000403,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002883,00000158,00000026,00000017,00000000,00000747,00000702,00000000,00000000,00000000,00000004,00000082,00000079,00000000,00000110,00000055,00000017,00000000,00000045,00000000,00000000,00000000,00000254,00000000,00000035,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004550,00000260,00000032,00000037,00000001,00001926,00001326,00000000,00000000,00000000,00000007,00000044,00000149,00000000,00000187,00000015,00000047,00000000,00000061,00000000,00000000,00000000,00001779,00000000,00000091,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00038812,00002044,00000222,00000616,00000065,00018326,00035048,00000000,00000000,00000000,00000149,00000557,00000359,00000170,00004609,00001515,00001085,00000000,00000774,00000000,00000000,00000000,00004589,00000000,00001712,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003170,00000095,00000021,00000062,00000003,00002310,00003330,00000000,00000000,00000000,00000002,00000045,00000035,00000005,00000516,00000084,00000134,00000000,00000062,00000000,00000000,00000000,00000144,00000000,00000021,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014661,00001149,00000254,00000400,00000003,00014505,00009110,00000000,00000000,00000000,00000047,00000114,00000596,00000001,00001303,00000111,00000209,00000000,00000079,00000000,00000000,00000000,00003971,00000000,00000624,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010985,00000740,00000138,00000226,00000007,00009274,00004796,00000000,00000000,00000000,00000019,00000053,00000516,00000001,00000546,00000078,00000082,00000000,00000032,00000000,00000000,00000000,00002161,00000000,00000308,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007124,00000480,00000110,00000135,00000003,00005565,00002755,00000000,00000000,00000000,00000021,00000061,00000305,00000000,00000338,00000026,00000049,00000000,00000013,00000000,00000000,00000000,00001851,00000000,00000211,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010747,00000803,00000275,00000292,00000002,00012127,00005544,00000000,00000000,00000000,00000012,00000035,00000669,00000000,00000741,00000053,00000076,00000000,00000037,00000000,00000000,00000000,00005145,00000000,00000446,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007662,00000389,00000105,00000123,00000000,00005234,00002814,00000000,00000000,00000000,00000007,00000034,00000270,00000000,00000307,00000025,00000047,00000000,00000046,00000000,00000000,00000000,00002148,00000000,00000179,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008626,00000495,00000094,00000106,00000001,00007025,00002953,00000000,00000000,00000000,00000023,00000039,00000419,00000003,00000373,00000043,00000058,00000000,00000038,00000000,00000002,00000000,00002889,00000000,00000258,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009743,00000846,00000151,00000231,00000009,00007987,00003836,00000000,00000000,00000000,00000025,00000072,00000528,00000005,00000467,00000043,00000060,00000000,00000058,00000000,00000000,00000000,00002096,00000000,00000262,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010978,00000737,00000071,00000410,00000006,00006301,00009797,00000000,00000000,00000000,00000009,00000091,00000484,00000007,00000424,00000128,00000139,00000000,00000061,00000000,00000000,00000000,00002633,00000000,00000207,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00009289,00000883,00000063,00000319,00000016,00004521,00005850,00000000,00000000,00000000,00000009,00000057,00000279,00000007,00000241,00000106,00000121,00000000,00000061,00000000,00000000,00000000,00002784,00000000,00000121,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00012157,00001090,00000058,00000483,00000000,00004838,00012533,00000000,00000000,00000000,00000011,00000185,00000399,00000000,00000548,00000226,00000112,00000000,00000046,00000000,00000000,00000000,00002155,00000000,00000183,00000000,                                                                                                    
